"","X","Month","Longitude","Latitude","hours","minutes","crime"
"2246",2246,"2007-02-18",76.1461084,26.4034743,2,2,"Hit And Run"
"2247",2247,"2007-03-04",75.7481243,26.4079289,19,46,"Kidnap"
"2248",2248,"2013-02-15",75.4696664,27.0933993,15,3,"Robery"
"2249",2249,"2007-03-13",75.5435622,26.4105181,21,34,"Pick"
"2250",2250,"2013-12-24",75.6871642,27.1919473,22,58,"Chain"
"2251",2251,"2013-06-29",75.5336322,27.1357687,15,0,"Robery"
"2252",2252,"2009-05-03",75.852277,26.6573453,22,28,"Hit And Run"
"2253",2253,"2010-12-05",76.2891249,26.8403633,6,2,"Rape"
"2254",2254,"2006-04-11",75.6033573,26.3046851,7,27,"Robery"
"2255",2255,"2009-03-24",75.9379637,26.6447382,14,8,"Chain"
"2256",2256,"2006-09-30",75.9404488,26.3591011,11,3,"Violence and Offence"
"2257",2257,"2013-06-25",75.7663628,27.1346496,14,55,"Kidnap"
"2258",2258,"2013-05-24",77.011859,27.1243011,10,33,"Hit And Run"
"2259",2259,"2011-10-01",76.0133699,26.9350149,20,18,"Pick"
"2260",2260,"2010-04-06",76.2259552,26.7636098,12,4,"Murder"
"2261",2261,"2008-02-19",76.6460754,26.518904,8,11,"Kidnap"
"2262",2262,"2010-03-12",75.5585038,26.7560139,22,49,"Robery"
"2263",2263,"2015-06-27",76.4972315,27.3652805,2,40,"Robery"
"2264",2264,"2006-12-15",75.2923193,26.3827643,17,9,"Pick"
"2265",2265,"2007-04-25",75.5565863,26.4241153,7,1,"Murder"
"2266",2266,"2013-06-15",75.6065789,27.1314544,14,40,"Hit And Run"
"2267",2267,"2006-07-03",75.3724883,26.3307373,22,54,"Violence and Offence"
"2268",2268,"2011-04-04",76.750097,26.8783644,13,7,"Murder"
"2269",2269,"2009-05-05",76.3632113,26.6576754,1,51,"Kidnap"
"2270",2270,"2007-09-27",75.5167773,26.4731848,11,40,"Violence and Offence"
"2271",2271,"2010-03-31",75.3532095,26.761891,20,8,"Murder"
"2272",2272,"2008-12-04",76.363095,26.6098742,2,14,"Murder"
"2273",2273,"2006-10-11",75.2301536,26.3625466,5,47,"Hit And Run"
"2274",2274,"2008-10-21",76.6622135,26.5960252,21,54,"Robery"
"2275",2275,"2005-05-24",75.9614694,26.2032907,3,50,"Rape"
"2276",2276,"2010-06-06",75.6671325,26.7830276,14,25,"Murder"
"2277",2277,"2010-12-06",75.3775697,26.8406485,13,20,"Violence and Offence"
"2278",2278,"2013-07-17",76.2227989,27.1416023,0,22,"Chain"
"2279",2279,"2009-09-20",76.7915778,26.7014479,10,3,"Hit And Run"
"2280",2280,"2011-11-07",75.9532782,26.9466737,21,52,"Kidnap"
"2281",2281,"2011-11-30",76.5369948,26.953992,0,43,"Kidnap"
"2282",2282,"2011-06-16",75.3139652,26.9013066,21,17,"Murder"
"2283",2283,"2012-07-14",76.7220864,27.0253215,22,34,"Violence and Offence"
"2284",2284,"2010-07-07",76.5864296,26.7928489,5,55,"Kidnap"
"2285",2285,"2012-01-15",76.7496216,26.9685169,8,57,"Hit And Run"
"2286",2286,"2008-06-27",76.0772581,26.5596026,17,48,"Kidnap"
"2287",2287,"2012-10-31",75.3140029,27.0599242,14,29,"Hit And Run"
"2288",2288,"2011-09-22",76.9750411,26.9320963,6,22,"Hit And Run"
"2289",2289,"2008-03-16",75.3342727,26.5271214,2,45,"Pick"
"2290",2290,"2010-10-25",76.3918985,26.8275914,15,25,"Chain"
"2291",2291,"2008-03-09",76.2516235,26.5247971,8,14,"Pick"
"2292",2292,"2014-08-25",76.1344022,27.2689125,5,7,"Hit And Run"
"2293",2293,"2010-04-01",76.5813375,26.7622731,5,58,"Murder"
"2294",2294,"2006-02-01",76.7347059,26.2830035,16,28,"Robery"
"2295",2295,"2013-02-17",75.4063484,27.0942297,2,28,"Hit And Run"
"2296",2296,"2005-01-27",76.6849025,26.1662062,16,13,"Chain"
"2297",2297,"2014-04-11",75.2514303,27.226114,19,51,"Robery"
"2298",2298,"2010-03-21",75.2358742,26.7587481,12,42,"Violence and Offence"
"2299",2299,"2010-11-28",76.4897606,26.8380531,6,11,"Chain"
"2300",2300,"2007-08-16",75.4835195,26.45991,0,33,"Pick"
"2301",2301,"2010-04-21",76.4778004,26.7684268,5,19,"Hit And Run"
"2302",2302,"2011-08-03",76.9090465,26.9163593,4,37,"Murder"
"2303",2303,"2015-04-07",76.9126335,27.3397661,21,32,"Robery"
"2304",2304,"2008-05-07",76.1908134,26.5433257,22,8,"Chain"
"2305",2305,"2006-08-01",75.4288324,26.3399125,8,26,"Hit And Run"
"2306",2306,"2015-03-26",76.2440257,27.3358428,6,20,"Murder"
"2307",2307,"2005-06-28",75.6903789,26.2141639,4,8,"Hit And Run"
"2308",2308,"2014-07-06",75.5447882,27.2532067,13,7,"Chain"
"2309",2309,"2009-11-09",76.5220852,26.717022,11,20,"Pick"
"2310",2310,"2009-06-15",75.4242237,26.6708233,20,8,"Rape"
"2311",2311,"2011-01-06",76.6090965,26.8506096,4,44,"Hit And Run"
"2312",2312,"2010-09-23",75.5185471,26.8174805,15,36,"Violence and Offence"
"2313",2313,"2007-02-17",75.7399214,26.402946,16,28,"Pick"
"2314",2314,"2007-02-19",75.6781715,26.4037863,4,43,"Kidnap"
"2315",2315,"2012-11-10",76.6626324,27.0628353,11,38,"Rape"
"2316",2316,"2007-06-18",75.7764589,26.4413332,4,54,"Pick"
"2317",2317,"2009-07-08",76.3709233,26.6780648,12,49,"Murder"
"2318",2318,"2006-06-15",75.3737562,26.3251968,19,17,"Pick"
"2319",2319,"2015-05-05",76.4241659,27.3485947,11,35,"Hit And Run"
"2320",2320,"2008-04-20",75.7219757,26.5380815,5,44,"Pick"
"2321",2321,"2006-04-22",75.360531,26.3081403,22,30,"Murder"
"2322",2322,"2014-10-03",76.989186,27.2812335,7,56,"Violence and Offence"
"2323",2323,"2014-01-14",75.43667,27.1984643,22,7,"Rape"
"2324",2324,"2007-10-01",76.0524123,26.4743029,11,12,"Hit And Run"
"2325",2325,"2005-05-31",76.4431335,26.2055529,21,10,"Kidnap"
"2326",2326,"2005-09-22",75.7582819,26.2414011,15,17,"Pick"
"2327",2327,"2012-08-28",76.90169,27.0394847,0,28,"Chain"
"2328",2328,"2015-05-26",76.3919271,27.3551809,4,26,"Robery"
"2329",2329,"2012-01-02",76.7702297,26.9642906,4,54,"Murder"
"2330",2330,"2010-10-13",75.2081225,26.8235156,16,14,"Pick"
"2331",2331,"2010-08-24",76.1431788,26.8080052,14,17,"Hit And Run"
"2332",2332,"2009-01-29",76.4628252,26.6276242,4,43,"Pick"
"2333",2333,"2010-07-10",76.8212116,26.7935935,0,6,"Chain"
"2334",2334,"2012-09-12",75.4059215,27.0443392,13,50,"Rape"
"2335",2335,"2007-12-16",76.4035587,26.4983532,1,42,"Robery"
"2336",2336,"2008-07-13",76.1716493,26.5645776,21,53,"Pick"
"2337",2337,"2005-05-05",76.2694765,26.1971245,2,54,"Chain"
"2338",2338,"2014-10-23",76.789173,27.2874591,20,47,"Rape"
"2339",2339,"2006-10-14",75.271136,26.3633843,15,28,"Violence and Offence"
"2340",2340,"2010-02-28",75.8843473,26.7520184,4,18,"Pick"
"2341",2341,"2011-10-07",76.8305238,26.9367552,10,20,"Pick"
"2342",2342,"2015-05-03",76.7382505,27.3480223,11,19,"Kidnap"
"2343",2343,"2008-09-21",76.9279143,26.5865979,11,22,"Murder"
"2344",2344,"2010-04-29",75.9120648,26.7709499,5,56,"Chain"
"2345",2345,"2015-01-08",75.8399262,27.3116384,3,32,"Pick"
"2346",2346,"2009-03-19",76.2855466,26.6429896,21,8,"Violence and Offence"
"2347",2347,"2012-10-10",76.3869093,27.0532108,16,58,"Robery"
"2348",2348,"2015-08-22",76.9512015,27.3828997,20,13,"Hit And Run"
"2349",2349,"2007-11-25",75.5457806,26.4915461,4,48,"Rape"
"2350",2350,"2015-10-27",76.1687211,27.4038288,11,41,"Robery"
"2351",2351,"2011-11-20",75.7506429,26.9506336,1,48,"Pick"
"2352",2352,"2014-01-10",75.5198399,27.1974269,14,18,"Rape"
"2353",2353,"2014-10-22",75.4879259,27.2870642,2,27,"Kidnap"
"2354",2354,"2012-12-19",75.2891552,27.0753494,7,19,"Violence and Offence"
"2355",2355,"2011-06-17",76.1873325,26.9014228,15,51,"Murder"
"2356",2356,"2007-04-02",75.9187287,26.4168258,17,18,"Rape"
"2357",2357,"2007-03-15",75.9568477,26.4112242,17,12,"Hit And Run"
"2358",2358,"2011-08-03",76.1304361,26.9162822,6,50,"Rape"
"2359",2359,"2013-11-01",75.3620158,27.1753598,3,25,"Pick"
"2360",2360,"2009-11-27",75.6681486,26.7226819,17,41,"Pick"
"2361",2361,"2014-10-27",76.3335029,27.2887057,16,58,"Rape"
"2362",2362,"2014-08-08",76.7679163,27.2635208,7,38,"Chain"
"2363",2363,"2005-12-05",76.6375615,26.2647898,6,6,"Chain"
"2364",2364,"2007-09-22",75.3351855,26.471648,4,18,"Pick"
"2365",2365,"2013-10-25",76.8482913,27.1729784,11,53,"Chain"
"2366",2366,"2014-11-05",76.5862269,27.2916913,14,20,"Kidnap"
"2367",2367,"2013-04-26",75.3380909,27.1156756,22,53,"Murder"
"2368",2368,"2012-11-07",76.5183987,27.0620781,2,25,"Hit And Run"
"2369",2369,"2010-02-27",76.4636455,26.7517628,19,22,"Murder"
"2370",2370,"2010-03-22",75.4017393,26.759089,16,53,"Violence and Offence"
"2371",2371,"2011-01-23",75.3994651,26.8558329,3,3,"Robery"
"2372",2372,"2012-11-22",76.5836733,27.0666592,2,9,"Violence and Offence"
"2373",2373,"2008-07-12",75.3536359,26.5640772,5,31,"Chain"
"2374",2374,"2006-03-21",76.1260641,26.2979564,15,18,"Chain"
"2375",2375,"2011-02-19",76.5522639,26.864347,3,24,"Kidnap"
"2376",2376,"2009-01-10",75.6509509,26.6217126,4,55,"Chain"
"2377",2377,"2007-06-14",76.4981101,26.4399954,15,10,"Violence and Offence"
"2378",2378,"2006-04-23",75.721051,26.3086142,20,52,"Rape"
"2379",2379,"2010-09-19",75.4250024,26.8159917,16,54,"Rape"
"2380",2380,"2010-06-01",75.356418,26.7812708,18,31,"Pick"
"2381",2381,"2006-10-31",76.3165783,26.3687622,20,5,"Murder"
"2382",2382,"2011-10-09",76.3711382,26.9375948,17,51,"Violence and Offence"
"2383",2383,"2012-12-18",76.7390366,27.0750384,9,29,"Robery"
"2384",2384,"2008-07-24",76.9885241,26.568007,15,37,"Chain"
"2385",2385,"2011-03-18",76.53232,26.8727663,6,52,"Chain"
"2386",2386,"2010-05-10",76.4132404,26.7745461,14,7,"Pick"
"2387",2387,"2015-04-20",76.4666728,27.3438529,17,46,"Hit And Run"
"2388",2388,"2015-08-26",75.7821532,27.3842846,14,6,"Violence and Offence"
"2389",2389,"2006-04-24",76.9283261,26.3087654,8,21,"Chain"
"2390",2390,"2014-10-27",76.4303435,27.2886743,12,26,"Rape"
"2391",2391,"2005-02-27",75.8754677,26.1762377,8,34,"Rape"
"2392",2392,"2014-04-27",76.3759212,27.2310456,13,39,"Murder"
"2393",2393,"2011-09-07",75.9001304,26.9274137,5,39,"Rape"
"2394",2394,"2013-03-13",76.7252355,27.1016333,7,37,"Pick"
"2395",2395,"2013-08-06",76.9521737,27.1477575,21,6,"Chain"
"2396",2396,"2008-08-11",76.4360735,26.5736222,15,53,"Rape"
"2397",2397,"2005-08-15",76.9548636,26.2294537,1,7,"Murder"
"2398",2398,"2006-12-09",76.3407481,26.3809339,16,8,"Hit And Run"
"2399",2399,"2008-02-04",76.8193312,26.514129,13,17,"Violence and Offence"
"2400",2400,"2009-03-02",75.2296443,26.6377822,22,57,"Violence and Offence"
"2401",2401,"2007-08-27",75.3467146,26.4633176,19,31,"Hit And Run"
"2402",2402,"2010-10-24",76.5430401,26.8272509,19,27,"Chain"
"2403",2403,"2006-11-06",75.4664825,26.3705451,19,1,"Violence and Offence"
"2404",2404,"2015-03-13",76.0020743,27.3317561,20,6,"Chain"
"2405",2405,"2006-07-05",76.3005779,26.331544,5,25,"Murder"
"2406",2406,"2007-10-11",76.0137948,26.4774059,13,9,"Rape"
"2407",2407,"2009-08-23",76.624783,26.6924219,9,9,"Pick"
"2408",2408,"2007-01-06",75.8220009,26.3897462,11,53,"Violence and Offence"
"2409",2409,"2012-02-15",75.5650688,26.9781664,3,42,"Hit And Run"
"2410",2410,"2010-09-07",75.467752,26.8124603,19,5,"Chain"
"2411",2411,"2015-07-31",75.4858009,27.3761183,8,19,"Pick"
"2412",2412,"2013-03-17",75.3349859,27.1031412,14,46,"Chain"
"2413",2413,"2009-02-13",76.1961308,26.6322621,20,18,"Robery"
"2414",2414,"2013-12-13",75.6467996,27.1885266,12,26,"Chain"
"2415",2415,"2011-07-16",75.3847619,26.910614,13,25,"Chain"
"2416",2416,"2008-08-15",76.7077437,26.5747806,21,15,"Violence and Offence"
"2417",2417,"2005-07-08",76.3462442,26.2173058,11,49,"Pick"
"2418",2418,"2014-01-26",76.6429556,27.2024403,9,47,"Rape"
"2419",2419,"2005-07-12",75.3594827,26.2187394,18,43,"Rape"
"2420",2420,"2015-05-30",76.6900305,27.3565105,15,44,"Chain"
"2421",2421,"2013-06-15",76.5004588,27.1315111,21,10,"Kidnap"
"2422",2422,"2009-02-27",75.252995,26.6365964,11,53,"Rape"
"2423",2423,"2008-01-06",76.9018397,26.5048118,6,27,"Murder"
"2424",2424,"2015-05-05",76.702674,27.3485441,1,1,"Murder"
"2425",2425,"2012-04-08",76.0755526,26.994911,6,40,"Rape"
"2426",2426,"2008-01-12",75.750308,26.5067026,16,36,"Violence and Offence"
"2427",2427,"2013-09-17",75.8390918,27.1609915,3,33,"Murder"
"2428",2428,"2011-09-07",75.7555375,26.9273998,18,51,"Pick"
"2429",2429,"2011-08-17",76.0362356,26.9207005,19,46,"Murder"
"2430",2430,"2015-03-30",76.0455215,27.3373275,7,49,"Robery"
"2431",2431,"2010-02-09",76.8673721,26.7460749,4,4,"Murder"
"2432",2432,"2009-01-09",76.8124094,26.6211052,13,35,"Pick"
"2433",2433,"2011-01-24",77.0110927,26.8560427,19,29,"Robery"
"2434",2434,"2008-05-23",75.2727116,26.5484698,11,57,"Rape"
"2435",2435,"2008-11-05",75.4820236,26.6008211,17,2,"Kidnap"
"2436",2436,"2012-05-04",75.4165267,27.0030542,18,36,"Chain"
"2437",2437,"2007-04-19",76.8219851,26.4224243,7,41,"Rape"
"2438",2438,"2008-01-25",75.8656392,26.5107769,22,21,"Rape"
"2439",2439,"2014-06-27",75.6170972,27.2501121,10,10,"Hit And Run"
"2440",2440,"2013-10-22",75.822756,27.1721113,22,20,"Rape"
"2441",2441,"2012-06-26",76.0133325,27.0196942,5,58,"Murder"
"2442",2442,"2014-08-31",75.565319,27.2708778,12,10,"Murder"
"2443",2443,"2005-09-10",76.4758561,26.237483,18,14,"Pick"
"2444",2444,"2008-02-23",75.6094803,26.5200207,8,40,"Hit And Run"
"2445",2445,"2014-07-31",76.6764394,27.2610555,3,31,"Violence and Offence"
"2446",2446,"2010-05-27",76.4409171,26.7798552,15,58,"Chain"
"2447",2447,"2005-01-19",75.4921051,26.163717,3,48,"Chain"
"2448",2448,"2014-08-22",76.0892784,27.2679628,19,29,"Chain"
"2449",2449,"2011-06-14",75.7883947,26.9004397,13,16,"Violence and Offence"
"2450",2450,"2008-11-06",76.5982669,26.6009555,13,0,"Violence and Offence"
"2451",2451,"2008-08-03",76.3356041,26.5712764,8,10,"Chain"
"2452",2452,"2014-10-21",75.5208714,27.2868068,1,44,"Robery"
"2453",2453,"2005-12-19",76.8308845,26.2690635,14,50,"Rape"
"2454",2454,"2009-04-24",76.2053133,26.6543562,9,35,"Hit And Run"
"2455",2455,"2011-12-13",75.9196886,26.9580871,3,50,"Robery"
"2456",2456,"2009-10-19",76.6157968,26.7104446,15,24,"Chain"
"2457",2457,"2011-10-18",75.7021273,26.940355,15,53,"Murder"
"2458",2458,"2014-01-15",76.4305456,27.1987927,1,14,"Robery"
"2459",2459,"2012-01-21",75.4704572,26.9702701,13,23,"Hit And Run"
"2460",2460,"2011-11-02",76.1849891,26.9450709,14,1,"Rape"
"2461",2461,"2011-08-26",76.3449491,26.9235051,8,29,"Violence and Offence"
"2462",2462,"2008-09-24",76.0193095,26.5875344,5,37,"Hit And Run"
"2463",2463,"2012-06-15",76.0956775,27.0162309,11,52,"Rape"
"2464",2464,"2011-02-13",76.5123378,26.8625747,4,29,"Violence and Offence"
"2465",2465,"2014-03-21",76.4923092,27.219452,19,46,"Murder"
"2466",2466,"2014-05-19",75.2947872,27.2379807,7,20,"Robery"
"2467",2467,"2008-03-04",76.166327,26.5230549,19,37,"Murder"
"2468",2468,"2009-11-14",75.5391491,26.7186844,20,31,"Chain"
"2469",2469,"2009-06-20",75.4728563,26.6724094,8,48,"Violence and Offence"
"2470",2470,"2015-07-14",76.4183021,27.3706518,15,20,"Murder"
"2471",2471,"2010-09-27",76.9308821,26.8186593,12,47,"Chain"
"2472",2472,"2010-04-30",76.2530508,26.7713796,15,18,"Rape"
"2473",2473,"2013-05-14",75.4343982,27.1213057,3,3,"Murder"
"2474",2474,"2005-05-14",76.661659,26.2000423,17,0,"Murder"
"2475",2475,"2005-04-28",75.6016983,26.194911,16,45,"Murder"
"2476",2476,"2006-08-26",76.4567621,26.3480002,3,32,"Violence and Offence"
"2477",2477,"2011-05-03",76.1732176,26.8873533,14,58,"Rape"
"2478",2478,"2013-01-19",76.5896391,27.0851813,11,55,"Rape"
"2479",2479,"2009-10-14",76.0705508,26.7090093,5,20,"Violence and Offence"
"2480",2480,"2013-02-21",75.334743,27.095596,20,4,"Robery"
"2481",2481,"2013-12-04",75.2807122,27.1856037,0,1,"Robery"
"2482",2482,"2013-07-29",75.9048925,27.1451089,22,46,"Murder"
"2483",2483,"2012-04-08",76.2766439,26.9948958,1,7,"Robery"
"2484",2484,"2007-01-18",75.6227226,26.393675,18,56,"Rape"
"2485",2485,"2010-10-24",76.4870189,26.8270248,9,16,"Robery"
"2486",2486,"2013-12-25",75.3650017,27.1923159,18,49,"Kidnap"
"2487",2487,"2014-07-18",76.4428532,27.2567784,0,36,"Kidnap"
"2488",2488,"2010-11-08",76.131664,26.832006,15,24,"Chain"
"2489",2489,"2011-07-08",76.2947591,26.9082719,18,27,"Pick"
"2490",2490,"2009-03-14",76.2896036,26.6414351,14,26,"Kidnap"
"2491",2491,"2012-03-11",75.7034457,26.986188,0,4,"Murder"
"2492",2492,"2008-03-04",75.7285834,26.5231025,20,25,"Robery"
"2493",2493,"2014-10-19",76.5850352,27.2861969,21,35,"Rape"
"2494",2494,"2011-01-12",75.9188739,26.8522131,17,11,"Murder"
"2495",2495,"2006-05-12",76.9354793,26.3143913,7,43,"Robery"
"2496",2496,"2013-03-12",76.5018867,27.1015214,9,10,"Pick"
"2497",2497,"2009-11-13",76.3593533,26.718277,6,39,"Murder"
"2498",2498,"2013-03-06",76.3235657,27.0993926,22,2,"Rape"
"2499",2499,"2009-02-21",75.2262138,26.634861,14,55,"Chain"
"2500",2500,"2007-10-23",75.7998489,26.4813835,6,17,"Hit And Run"
"2501",2501,"2015-12-22",75.7646235,27.4215358,7,0,"Hit And Run"
"2502",2502,"2010-01-10",75.5738479,26.7367185,12,54,"Violence and Offence"
"2503",2503,"2008-07-31",75.77082,26.5701033,6,36,"Murder"
"2504",2504,"2010-01-03",76.304891,26.734473,9,57,"Violence and Offence"
"2505",2505,"2007-07-20",75.2269935,26.4512344,11,6,"Hit And Run"
"2506",2506,"2010-09-14",76.6275779,26.8144855,20,40,"Pick"
"2507",2507,"2014-10-17",75.4327853,27.2854227,13,51,"Chain"
"2508",2508,"2007-12-03",76.1692108,26.4940468,15,10,"Robery"
"2509",2509,"2010-06-24",75.3308295,26.7888271,5,32,"Murder"
"2510",2510,"2013-02-24",75.887531,27.0963956,7,17,"Violence and Offence"
"2511",2511,"2009-05-27",76.4230732,26.6647719,19,43,"Chain"
"2512",2512,"2005-07-27",75.5223653,26.2233924,5,9,"Hit And Run"
"2513",2513,"2011-10-09",75.9314093,26.9373911,12,30,"Chain"
"2514",2514,"2012-05-06",75.4436595,27.0037083,5,42,"Murder"
"2515",2515,"2010-09-13",76.7809985,26.8143231,3,25,"Kidnap"
"2516",2516,"2013-11-10",76.0771102,27.1780451,4,29,"Kidnap"
"2517",2517,"2006-04-30",76.6555063,26.3106464,10,57,"Chain"
"2518",2518,"2014-04-21",76.9091197,27.2290553,15,42,"Pick"
"2519",2519,"2014-02-08",75.5861222,27.2062877,16,49,"Violence and Offence"
"2520",2520,"2005-03-29",75.5030412,26.1856738,15,42,"Chain"
"2521",2521,"2011-05-23",76.7535947,26.8936805,20,20,"Violence and Offence"
"2522",2522,"2008-07-02",75.6680829,26.5611176,16,41,"Rape"
"2523",2523,"2015-06-28",76.3305355,27.3655109,7,40,"Murder"
"2524",2524,"2013-11-19",75.2692299,27.1810361,20,40,"Robery"
"2525",2525,"2015-06-06",75.7330354,27.3586434,0,36,"Rape"
"2526",2526,"2011-03-22",76.7599942,26.8740892,12,38,"Robery"
"2527",2527,"2011-05-26",76.3678669,26.8946758,5,18,"Chain"
"2528",2528,"2013-12-30",76.3789361,27.1938837,9,50,"Violence and Offence"
"2529",2529,"2015-04-02",75.9302108,27.3380848,4,2,"Murder"
"2530",2530,"2006-04-02",76.1571865,26.3017628,18,46,"Rape"
"2531",2531,"2009-01-29",75.7610819,26.6274286,19,48,"Pick"
"2532",2532,"2007-08-25",75.2845048,26.4628184,8,12,"Murder"
"2533",2533,"2015-02-02",75.856587,27.319643,14,35,"Violence and Offence"
"2534",2534,"2011-06-07",75.9161937,26.8982407,19,23,"Kidnap"
"2535",2535,"2007-08-20",76.1423898,26.4610727,5,52,"Kidnap"
"2536",2536,"2005-01-23",75.741899,26.1650727,0,7,"Violence and Offence"
"2537",2537,"2009-02-05",75.5242401,26.6296773,0,51,"Murder"
"2538",2538,"2015-12-19",75.8391951,27.4205839,15,7,"Kidnap"
"2539",2539,"2006-09-10",76.2181278,26.3525607,3,32,"Hit And Run"
"2540",2540,"2005-04-30",76.2147872,26.1955409,3,58,"Rape"
"2541",2541,"2012-03-07",75.2337334,26.9849021,5,16,"Pick"
"2542",2542,"2013-07-23",76.5350154,27.1434948,21,53,"Chain"
"2543",2543,"2006-01-17",75.9607704,26.2782647,20,57,"Violence and Offence"
"2544",2544,"2006-12-04",75.8028169,26.3794081,6,39,"Chain"
"2545",2545,"2012-02-28",75.3763196,26.9823755,10,26,"Rape"
"2546",2546,"2009-08-20",75.5226508,26.691637,0,46,"Violence and Offence"
"2547",2547,"2006-08-18",76.3438129,26.3453622,16,54,"Violence and Offence"
"2548",2548,"2007-11-04",75.7183006,26.4849953,17,34,"Rape"
"2549",2549,"2006-03-01",76.2794327,26.2918267,6,17,"Violence and Offence"
"2550",2550,"2010-07-27",76.3248269,26.7990612,7,48,"Murder"
"2551",2551,"2008-04-21",75.8117911,26.5382813,3,32,"Robery"
"2552",2552,"2007-06-16",76.5128539,26.4406496,8,46,"Murder"
"2553",2553,"2014-06-09",76.5195981,27.2445829,15,34,"Chain"
"2554",2554,"2015-09-12",75.9367403,27.3897326,3,35,"Chain"
"2555",2555,"2015-10-20",75.87922,27.4014811,0,58,"Pick"
"2556",2556,"2007-08-16",76.3570347,26.4598209,0,35,"Hit And Run"
"2557",2557,"2009-10-31",76.4946331,26.7143694,22,39,"Robery"
"2558",2558,"2005-12-01",76.6367172,26.2632898,6,52,"Robery"
"2559",2559,"2006-10-12",75.230683,26.3627135,19,3,"Chain"
"2560",2560,"2009-05-07",76.1072507,26.658451,15,7,"Rape"
"2561",2561,"2010-10-17",76.6131352,26.8248372,17,0,"Robery"
"2562",2562,"2005-01-29",76.479091,26.1670508,4,29,"Chain"
"2563",2563,"2006-10-02",75.3063292,26.3595599,13,23,"Rape"
"2564",2564,"2013-09-08",76.7290187,27.1580996,20,46,"Murder"
"2565",2565,"2008-04-24",75.3244883,26.5392898,17,28,"Chain"
"2566",2566,"2013-12-24",75.2910726,27.1918053,17,29,"Hit And Run"
"2567",2567,"2005-05-26",75.2669316,26.2036853,18,15,"Robery"
"2568",2568,"2008-09-01",76.2710219,26.5804072,1,45,"Robery"
"2569",2569,"2006-08-20",75.7705919,26.3461147,5,7,"Rape"
"2570",2570,"2014-12-29",76.7809103,27.3085593,4,18,"Violence and Offence"
"2571",2571,"2012-01-20",75.2289101,26.9700474,21,21,"Murder"
"2572",2572,"2010-08-30",75.7896869,26.8097371,18,47,"Kidnap"
"2573",2573,"2012-09-30",76.361197,27.0499389,6,15,"Violence and Offence"
"2574",2574,"2008-08-14",76.6499818,26.5745471,22,20,"Robery"
"2575",2575,"2010-04-21",76.9492422,26.768436,20,45,"Chain"
"2576",2576,"2005-04-09",75.2796502,26.1888665,22,15,"Rape"
"2577",2577,"2005-08-15",76.0713851,26.229226,20,25,"Kidnap"
"2578",2578,"2005-06-03",76.9692617,26.2062176,20,27,"Violence and Offence"
"2579",2579,"2014-01-22",75.9604608,27.2010509,7,57,"Kidnap"
"2580",2580,"2008-04-27",76.2850405,26.5403644,18,53,"Chain"
"2581",2581,"2010-03-10",76.3910248,26.7551425,3,9,"Murder"
"2582",2582,"2015-02-22",76.1577481,27.3258458,1,41,"Kidnap"
"2583",2583,"2012-07-15",75.2714318,27.0256276,17,52,"Murder"
"2584",2584,"2009-09-19",75.826211,26.7011424,14,30,"Rape"
"2585",2585,"2010-03-24",76.6975542,26.7597623,17,34,"Robery"
"2586",2586,"2005-03-29",76.5044049,26.1856704,7,19,"Robery"
"2587",2587,"2012-01-03",76.8751403,26.964487,18,25,"Rape"
"2588",2588,"2009-01-27",76.9766185,26.6268231,10,26,"Kidnap"
"2589",2589,"2015-11-12",75.4387238,27.4087757,20,27,"Rape"
"2590",2590,"2005-09-09",76.3419984,26.2371987,22,56,"Violence and Offence"
"2591",2591,"2008-03-28",75.2579582,26.5307169,2,35,"Chain"
"2592",2592,"2009-09-06",76.9385751,26.6969975,21,33,"Kidnap"
"2593",2593,"2005-07-27",76.4752493,26.2232978,7,14,"Chain"
"2594",2594,"2009-08-09",76.1966861,26.688123,3,52,"Robery"
"2595",2595,"2014-10-27",75.8403075,27.2887063,3,1,"Kidnap"
